,CustomerID,Recency,Frequency,Amount,Country,Label
1038,13737.0,201,30.0,339.6,United Kingdom,3
1039,13739.0,19,3.0,216.9,United Kingdom,0
1040,13740.0,241,23.0,350.75,United Kingdom,3
1041,13741.0,4,33.0,666.33,United Kingdom,0
1042,13742.0,17,319.0,3102.420000000001,United Kingdom,1
1043,13743.0,1,40.0,1340.1499999999996,United Kingdom,0
1044,13744.0,215,72.0,1156.36,United Kingdom,3
1045,13745.0,33,24.0,291.54,United Kingdom,0
1046,13747.0,697,1.0,79.6,United Kingdom,3
1047,13748.0,159,28.0,948.2499999999998,United Kingdom,0
1048,13750.0,54,24.0,1647.2599999999998,United Kingdom,0
1049,13751.0,289,9.0,296.24999999999994,United Kingdom,3
1050,13752.0,96,76.0,1186.2800000000002,United Kingdom,0
1051,13753.0,288,35.0,741.26,United Kingdom,3
1052,13754.0,33,12.0,282.6,United Kingdom,0
1053,13755.0,10,341.0,2154.680000000001,United Kingdom,1
1054,13756.0,19,141.0,5145.119999999995,United Kingdom,1
1055,13758.0,12,117.0,3190.550000000001,United Kingdom,0
1056,13759.0,72,25.0,659.41,United Kingdom,0
1057,13760.0,55,57.0,286.79,United Kingdom,0
1058,13761.0,51,70.0,1070.65,United Kingdom,0
1059,13762.0,205,0.0,4.263256414560601e-14,United Kingdom,3
1060,13763.0,153,13.0,1689.4599999999998,United Kingdom,0
1061,13764.0,71,208.0,1521.7600000000002,United Kingdom,0
1062,13767.0,26,337.0,16945.71000000001,United Kingdom,2
1063,13769.0,60,127.0,2771.869999999999,United Kingdom,0
1064,13771.0,180,118.0,2631.700000000001,United Kingdom,0
1065,13772.0,182,177.0,1132.13,United Kingdom,0
1066,13774.0,82,22.0,344.99999999999994,United Kingdom,0
1067,13777.0,10,175.0,25748.349999999984,United Kingdom,2
1068,13778.0,104,9.0,178.7,United Kingdom,0
1069,13780.0,171,57.0,360.01,United Kingdom,3
1070,13781.0,281,17.0,127.84000000000002,United Kingdom,3
1071,13782.0,13,115.0,911.9999999999992,United Kingdom,0
1072,13784.0,10,31.0,2462.7899999999995,United Kingdom,0
1073,13786.0,516,7.0,230.4,United Kingdom,3
1074,13787.0,76,31.0,309.04,United Kingdom,0
1075,13790.0,212,45.0,348.79999999999995,United Kingdom,3
1076,13791.0,44,5.0,1047.68,United Kingdom,0
1077,13792.0,244,13.0,195.54999999999995,United Kingdom,3
1078,13798.0,1,259.0,36351.41999999996,United Kingdom,2
1079,13799.0,117,39.0,688.8600000000002,United Kingdom,0
1080,13800.0,283,33.0,558.3199999999997,United Kingdom,3
1081,13801.0,244,23.0,324.79999999999995,United Kingdom,3
1082,13802.0,139,54.0,3906.270000000001,United Kingdom,0
1083,13803.0,256,17.0,277.07000000000005,United Kingdom,3
1084,13804.0,79,137.0,2635.7900000000004,United Kingdom,0
1085,13805.0,53,13.0,924.6,United Kingdom,0
1086,13806.0,153,10.0,256.38,United Kingdom,0
1087,13807.0,516,7.0,112.6,United Kingdom,3
1088,13808.0,47,76.0,1747.66,United Kingdom,0
1089,13809.0,161,12.0,155.05,Cyprus,3
1090,13810.0,29,34.0,899.5099999999998,Germany,0
1091,13811.0,95,12.0,591.75,Germany,0
1092,13812.0,43,36.0,538.9999999999999,Germany,0
1093,13813.0,31,67.0,1353.4099999999996,Germany,0
1094,13814.0,57,56.0,1562.12,Germany,0
1095,13815.0,23,175.0,4014.9099999999994,Germany,1
1096,13816.0,24,23.0,555.04,Germany,0
1097,13817.0,59,24.0,382.9799999999999,Germany,0
1098,13819.0,38,36.0,1140.35,United Kingdom,0
1099,13821.0,145,59.0,385.64,United Kingdom,0
1100,13822.0,41,96.0,632.0000000000001,United Kingdom,0
1101,13823.0,19,40.0,957.66,United Kingdom,0
1102,13824.0,6,46.0,1698.9399999999998,United Kingdom,0
1103,13826.0,177,8.0,174.65,United Kingdom,3
1104,13827.0,58,93.0,412.0499999999998,United Kingdom,0
1105,13828.0,23,15.0,209.49000000000004,United Kingdom,0
1106,13829.0,360,-1.0,-102.0,United Kingdom,3
1107,13831.0,17,74.0,2202.99,United Kingdom,0
1108,13832.0,18,2.0,40.95,United Kingdom,0
1109,13833.0,278,29.0,384.7999999999999,United Kingdom,3
1110,13835.0,26,55.0,834.57,United Kingdom,0
1111,13837.0,5,19.0,271.24000000000007,United Kingdom,0
1112,13838.0,118,174.0,691.7299999999999,United Kingdom,0
1113,13841.0,340,1.0,85.0,United Kingdom,3
1114,13842.0,0,206.0,3385.619999999999,United Kingdom,1
1115,13844.0,12,20.0,361.62,United Kingdom,0
1116,13845.0,183,9.0,312.98,United Kingdom,3
1117,13846.0,25,52.0,847.6100000000004,United Kingdom,0
1118,13848.0,123,5.0,1255.0,United Kingdom,0
1119,13849.0,52,101.0,1537.95,United Kingdom,0
1120,13850.0,0,92.0,1586.8099999999995,United Kingdom,0
1121,13851.0,215,81.0,2651.46,United Kingdom,3
1122,13853.0,58,22.0,1056.94,United Kingdom,0
1123,13854.0,1,106.0,8025.019999999999,United Kingdom,1
1124,13856.0,95,11.0,363.4,United Kingdom,0
1125,13858.0,58,11.0,216.17,United Kingdom,0
1126,13859.0,327,28.0,201.16,United Kingdom,3
1127,13860.0,15,75.0,1240.0000000000005,United Kingdom,0
1128,13862.0,19,136.0,2187.3100000000013,United Kingdom,0
1129,13863.0,128,18.0,299.56,United Kingdom,0
1130,13865.0,0,30.0,501.56,United Kingdom,0
1131,13866.0,75,7.0,145.67,United Kingdom,0
1132,13867.0,75,61.0,1015.2900000000002,United Kingdom,0
1133,13868.0,301,33.0,3192.54,United Kingdom,3
1134,13869.0,124,307.0,3104.9500000000035,United Kingdom,1
1135,13870.0,41,112.0,2751.250000000001,United Kingdom,0
1136,13871.0,23,334.0,6389.800000000004,United Kingdom,1
1137,13873.0,2,22.0,381.7000000000001,United Kingdom,0
1138,13874.0,358,18.0,540.45,United Kingdom,3
1139,13875.0,38,104.0,1786.7900000000004,United Kingdom,0
1140,13876.0,153,7.0,122.7,United Kingdom,0
1141,13877.0,87,3.0,117.24,United Kingdom,0
1142,13878.0,55,36.0,1281.53,United Kingdom,0
1143,13880.0,22,165.0,3219.7700000000004,United Kingdom,0
1144,13881.0,12,176.0,16989.519999999993,United Kingdom,2
1145,13882.0,12,64.0,1131.28,United Kingdom,0
1146,13883.0,4,129.0,2538.749999999999,United Kingdom,0
1147,13884.0,31,58.0,781.3000000000002,United Kingdom,0
1148,13885.0,201,28.0,506.8000000000001,United Kingdom,3
1149,13886.0,72,16.0,243.56000000000003,United Kingdom,0
1150,13887.0,204,19.0,349.54999999999995,United Kingdom,3
1151,13888.0,2,40.0,605.63,United Kingdom,0
1152,13889.0,123,15.0,416.9,United Kingdom,0
1153,13890.0,19,106.0,1860.8599999999992,United Kingdom,0
1154,13892.0,27,27.0,632.97,United Kingdom,0
1155,13893.0,298,21.0,821.1,United Kingdom,3
1156,13894.0,23,24.0,535.9699999999999,United Kingdom,0
1157,13895.0,22,117.0,2588.1199999999994,United Kingdom,0
1158,13897.0,51,17.0,311.16,United Kingdom,0
1159,13898.0,326,12.0,155.93,United Kingdom,3
1160,13899.0,17,19.0,388.52,United Kingdom,0
1161,13900.0,94,43.0,740.9499999999997,United Kingdom,0
1162,13901.0,73,149.0,2867.2,United Kingdom,0
1163,13904.0,295,26.0,332.64,United Kingdom,3
1164,13908.0,4,118.0,2347.0499999999984,United Kingdom,0
1165,13911.0,58,148.0,2580.909999999999,United Kingdom,0
1166,13914.0,12,32.0,613.9499999999999,United Kingdom,0
1167,13917.0,50,18.0,272.04,United Kingdom,0
1168,13918.0,50,30.0,1212.84,United Kingdom,0
1169,13919.0,30,23.0,350.1600000000001,Denmark,0
1170,13922.0,352,7.0,172.24999999999997,United Kingdom,3
1171,13923.0,54,20.0,351.13000000000005,United Kingdom,0
1172,13924.0,10,97.0,1682.0800000000004,United Kingdom,0
1173,13925.0,63,37.0,616.6499999999999,United Kingdom,0
1174,13926.0,24,11.0,223.85,United Kingdom,0
1175,13927.0,75,21.0,348.99,United Kingdom,0
1176,13928.0,11,27.0,464.57,United Kingdom,0
1177,13929.0,170,8.0,802.8499999999999,United Kingdom,3
1178,13930.0,58,17.0,337.3399999999999,United Kingdom,0
1179,13931.0,86,57.0,1230.9300000000003,United Kingdom,0
1180,13932.0,295,16.0,307.4,United Kingdom,3
1181,13933.0,110,23.0,608.7899999999998,United Kingdom,0
1182,13934.0,264,31.0,922.0999999999996,United Kingdom,3
1183,13936.0,171,25.0,361.28,United Kingdom,3
1184,13937.0,170,9.0,158.85,United Kingdom,3
1185,13938.0,243,7.0,71.66,United Kingdom,3
1186,13939.0,24,44.0,556.7499999999999,United Kingdom,0
1187,13940.0,18,49.0,839.1400000000002,United Kingdom,0
1188,13941.0,22,43.0,4912.41,United Kingdom,0
1189,13946.0,80,11.0,561.57,United Kingdom,0
1190,13947.0,214,5.0,90.6,United Kingdom,3
1191,13948.0,361,3.0,102.0,United Kingdom,3
1192,13949.0,25,160.0,2427.319999999997,United Kingdom,0
1193,13950.0,12,34.0,728.5600000000001,United Kingdom,0
1194,13951.0,177,39.0,674.4499999999998,United Kingdom,3
1195,13952.0,4,136.0,3246.091,United Kingdom,0
1196,13953.0,53,20.0,3515.6800000000003,United Kingdom,0
1197,13954.0,58,20.0,378.5899999999999,United Kingdom,0
1198,13955.0,125,33.0,322.96,United Kingdom,0
1199,13956.0,55,152.0,1026.4200000000003,United Kingdom,0
1200,13958.0,666,-5.0,-102.45,United Kingdom,3
1201,13959.0,80,92.0,598.1999999999999,United Kingdom,0
1202,13960.0,22,12.0,230.22,United Kingdom,0
1203,13962.0,22,11.0,169.55,United Kingdom,0
1204,13963.0,252,35.0,664.54,United Kingdom,3
1205,13967.0,146,2.0,80.7,United Kingdom,0
1206,13969.0,17,619.0,8986.69,United Kingdom,1
1207,13971.0,4,140.0,2702.22,United Kingdom,0
1208,13972.0,71,15.0,190.25000000000009,United Kingdom,0
1209,13973.0,288,11.0,264.7,United Kingdom,3
1210,13974.0,50,28.0,413.59,United Kingdom,0
1211,13975.0,37,336.0,2503.23,United Kingdom,1
1212,13976.0,207,10.0,357.9800000000001,United Kingdom,3
1213,13978.0,15,15.0,196.79,United Kingdom,0
1214,13979.0,74,54.0,869.8700000000001,United Kingdom,0
1215,13980.0,61,11.0,200.14,United Kingdom,0
1216,13982.0,40,107.0,1861.11,United Kingdom,0
1217,13983.0,0,102.0,2590.46,United Kingdom,0
1218,13984.0,27,15.0,488.03,United Kingdom,0
1219,13985.0,0,349.0,7024.530000000005,United Kingdom,1
1220,13986.0,18,13.0,320.46000000000004,United Kingdom,0
1221,13988.0,20,229.0,4098.800000000001,United Kingdom,1
1222,13989.0,214,41.0,1266.0799999999997,United Kingdom,3
1223,13990.0,66,16.0,311.3,United Kingdom,0
1224,13991.0,13,82.0,850.6299999999999,United Kingdom,0
1225,13992.0,90,5.0,76.8,United Kingdom,0
1226,13993.0,31,117.0,3409.6600000000003,United Kingdom,0
1227,13994.0,40,155.0,2313.140000000001,United Kingdom,0
1228,13995.0,16,85.0,1383.4899999999998,United Kingdom,0
1229,13999.0,11,204.0,3865.2600000000034,United Kingdom,1
1230,14000.0,5,14.0,633.71,United Kingdom,0
1231,14001.0,46,38.0,2030.33,United Kingdom,0
1232,14002.0,135,47.0,529.73,United Kingdom,0
1233,14004.0,44,171.0,4582.639999999999,United Kingdom,1
1234,14005.0,10,84.0,2874.7200000000007,United Kingdom,0
1235,14006.0,6,30.0,962.19,United Kingdom,0
1236,14009.0,199,40.0,685.9299999999998,United Kingdom,3
1237,14012.0,160,11.0,328.8,United Kingdom,3
1238,14013.0,98,34.0,473.02,United Kingdom,0
1239,14014.0,78,39.0,505.18000000000006,United Kingdom,0
1240,14015.0,53,20.0,917.34,United Kingdom,0
1241,14016.0,125,160.0,4328.46,EIRE,0
1242,14019.0,47,64.0,1398.9600000000005,United Kingdom,0
1243,14020.0,1,39.0,642.8000000000001,United Kingdom,0
1244,14021.0,5,22.0,631.9000000000001,United Kingdom,0
1245,14022.0,226,28.0,440.0,United Kingdom,3
1246,14023.0,281,31.0,584.0699999999998,United Kingdom,3
1247,14024.0,63,16.0,327.7,United Kingdom,0
1248,14027.0,61,6.0,104.82000000000002,United Kingdom,0
1249,14029.0,145,15.0,467.66,United Kingdom,0
1250,14030.0,19,243.0,2360.09,United Kingdom,1
1251,14031.0,22,242.0,14634.639999999992,United Kingdom,2
1252,14032.0,6,134.0,2929.840000000001,United Kingdom,0
1253,14034.0,23,86.0,512.02,United Kingdom,0
1254,14035.0,29,66.0,1428.0200000000002,United Kingdom,0
1255,14036.0,285,38.0,626.6499999999999,United Kingdom,3
1256,14037.0,177,28.0,147.20000000000005,United Kingdom,3
1257,14038.0,79,91.0,1554.4799999999989,United Kingdom,0
1258,14039.0,182,6.0,152.2,United Kingdom,3
1259,14040.0,9,229.0,3542.19,United Kingdom,1
1260,14041.0,267,21.0,141.41,United Kingdom,3
1261,14044.0,27,209.0,652.8199999999993,United Kingdom,0
1262,14045.0,110,6.0,1659.75,United Kingdom,0
1263,14046.0,285,14.0,154.98999999999998,United Kingdom,3
1264,14047.0,74,30.0,1290.0099999999998,United Kingdom,0
1265,14048.0,160,82.0,375.1299999999999,United Kingdom,0
1266,14049.0,17,471.0,5639.149999999996,United Kingdom,1
1267,14050.0,107,54.0,746.3600000000001,United Kingdom,0
1268,14051.0,18,205.0,15477.33999999999,United Kingdom,2
1269,14052.0,20,56.0,225.35999999999996,United Kingdom,0
1270,14053.0,155,4.0,260.25,United Kingdom,3
1271,14054.0,214,6.0,92.46,United Kingdom,3
1272,14055.0,107,10.0,725.6400000000001,United Kingdom,0
1273,14056.0,16,1084.0,8124.399999999982,United Kingdom,1
1274,14057.0,24,277.0,6147.4000000000015,United Kingdom,1
1275,14059.0,267,8.0,183.6,United Kingdom,3
1276,14060.0,23,201.0,6135.379999999998,United Kingdom,1
1277,14062.0,10,111.0,10464.85,United Kingdom,1
1278,14064.0,5,78.0,1188.3199999999997,United Kingdom,0
1279,14066.0,267,7.0,152.55,United Kingdom,3
1280,14067.0,153,52.0,374.69999999999993,United Kingdom,0
1281,14068.0,321,24.0,265.85,United Kingdom,3
1282,14071.0,6,315.0,1307.4100000000026,United Kingdom,1
1283,14073.0,22,12.0,139.54,United Kingdom,0
1284,14075.0,20,43.0,942.2599999999998,United Kingdom,0
1285,14076.0,305,46.0,122.46999999999996,United Kingdom,3
1286,14077.0,41,42.0,499.42,United Kingdom,0
1287,14078.0,66,65.0,1049.3700000000003,United Kingdom,0
1288,14079.0,155,12.0,375.1,United Kingdom,0
1289,14080.0,152,4.0,45.6,United Kingdom,0
1290,14081.0,69,150.0,904.67,United Kingdom,0
1291,14082.0,424,29.0,182.25,United Kingdom,3
1292,14083.0,37,181.0,1018.4299999999998,United Kingdom,0
1293,14085.0,10,449.0,4435.789999999997,United Kingdom,1
1294,14087.0,151,68.0,181.67,United Kingdom,0
1295,14088.0,11,588.0,50415.49,United Kingdom,0
1296,14089.0,57,14.0,161.0,United Kingdom,0
1297,14090.0,325,1.0,76.32000000000001,United Kingdom,3
1298,14092.0,24,211.0,4063.100000000003,United Kingdom,1
1299,14093.0,13,105.0,442.8499999999999,United Kingdom,0
1300,14096.0,12,5094.0,57120.90999999968,United Kingdom,1
1301,14098.0,274,21.0,147.34999999999997,United Kingdom,3
1302,14099.0,17,248.0,3092.9700000000003,United Kingdom,1
1303,14100.0,138,26.0,194.9,United Kingdom,0
1304,14101.0,74,35.0,5976.79,United Kingdom,0
1305,14102.0,12,74.0,1314.7300000000002,United Kingdom,0
1306,14104.0,125,21.0,216.21,United Kingdom,0
1307,14105.0,86,72.0,1260.3300000000002,United Kingdom,0
1308,14107.0,52,122.0,2688.48,United Kingdom,0
1309,14108.0,90,33.0,594.1600000000001,United Kingdom,0
1310,14109.0,24,4.0,80.19999999999999,United Kingdom,0
1311,14110.0,1,155.0,5669.65,United Kingdom,1
1312,14111.0,6,9.0,688.6,United Kingdom,0
1313,14112.0,23,147.0,2774.1699999999964,United Kingdom,0
1314,14113.0,23,28.0,1377.92,United Kingdom,0
1315,14114.0,37,15.0,386.53,United Kingdom,0
1316,14116.0,20,72.0,1382.7400000000002,United Kingdom,0
1317,14117.0,144,3.0,90.0,United Kingdom,0
1318,14119.0,355,-1.0,-19.9,United Kingdom,3
1319,14121.0,11,157.0,2740.3,United Kingdom,0
1320,14124.0,85,5.0,419.58,United Kingdom,0
1321,14125.0,11,167.0,2740.4300000000017,United Kingdom,0
1322,14126.0,11,14.0,643.6300000000001,United Kingdom,0
1323,14127.0,93,44.0,709.7099999999996,United Kingdom,0
1324,14128.0,61,46.0,637.5000000000001,United Kingdom,0
1325,14129.0,18,52.0,1123.86,United Kingdom,0
1326,14130.0,320,67.0,483.86,United Kingdom,3
1327,14132.0,3,199.0,3580.130000000001,United Kingdom,1
1328,14133.0,38,26.0,590.3399999999999,United Kingdom,0
1329,14135.0,39,134.0,4690.31,United Kingdom,0
1330,14138.0,120,47.0,982.3800000000005,United Kingdom,0
1331,14139.0,47,26.0,415.82,United Kingdom,0
1332,14140.0,22,65.0,920.0499999999996,United Kingdom,0
1333,14141.0,30,34.0,879.0300000000003,United Kingdom,0
1334,14142.0,697,22.0,311.81000000000006,United Kingdom,3
1335,14143.0,134,7.0,115.8,United Kingdom,0
1336,14145.0,47,10.0,3148.2,United Kingdom,0
1337,14146.0,82,175.0,2949.57,United Kingdom,0
1338,14147.0,50,4.0,468.4,United Kingdom,0
1339,14148.0,234,3.0,157.2,United Kingdom,3
1340,14149.0,35,16.0,259.43000000000006,United Kingdom,0
1341,14150.0,243,26.0,658.6400000000001,United Kingdom,3
1342,14152.0,76,48.0,611.0900000000001,United Kingdom,0
1343,14154.0,240,52.0,1345.6200000000003,United Kingdom,3
1344,14155.0,267,6.0,118.75,United Kingdom,3
1345,14156.0,0,1380.0,113384.13999999984,EIRE,2
1346,14157.0,20,47.0,400.4300000000002,United Kingdom,0
1347,14158.0,41,41.0,507.66000000000014,United Kingdom,0
1348,14159.0,20,1196.0,4678.299999999991,United Kingdom,1
1349,14161.0,127,108.0,1110.52,United Kingdom,0
1350,14162.0,174,25.0,289.36000000000007,United Kingdom,3
1351,14163.0,64,52.0,2445.9100000000008,United Kingdom,0
1352,14164.0,71,29.0,1631.7700000000002,United Kingdom,0
1353,14165.0,98,25.0,122.54,United Kingdom,0
1354,14167.0,9,52.0,574.8399999999999,United Kingdom,0
1355,14171.0,304,58.0,363.79,United Kingdom,3
1356,14173.0,11,29.0,450.84,United Kingdom,0
1357,14174.0,182,26.0,134.46,United Kingdom,3
1358,14175.0,30,134.0,3108.0600000000018,United Kingdom,0
1359,14176.0,298,30.0,574.0,United Kingdom,3
1360,14177.0,85,41.0,554.46,United Kingdom,0
1361,14178.0,29,327.0,1620.93,United Kingdom,1
1362,14179.0,41,165.0,719.7799999999997,United Kingdom,0
1363,14180.0,11,232.0,4640.769999999999,United Kingdom,1
1364,14184.0,244,24.0,452.89,United Kingdom,3
1365,14185.0,9,3.0,197.65,United Kingdom,0
1366,14188.0,72,59.0,2018.91,United Kingdom,0
1367,14189.0,10,253.0,4604.31,United Kingdom,1
1368,14191.0,10,255.0,4660.010000000002,United Kingdom,1
1369,14193.0,270,42.0,853.3900000000001,United Kingdom,3
1370,14194.0,9,554.0,11216.74999999999,United Kingdom,1
1371,14195.0,202,6.0,962.6999999999998,United Kingdom,3
1372,14196.0,107,6.0,335.52,United Kingdom,0
1373,14198.0,19,34.0,663.4999999999999,United Kingdom,0
1374,14199.0,219,2.0,185.4,United Kingdom,3
1375,14201.0,4,35.0,688.0400000000001,United Kingdom,0
1376,14204.0,151,44.0,161.02999999999997,United Kingdom,0
1377,14205.0,11,9.0,218.78000000000003,United Kingdom,0
1378,14206.0,240,19.0,308.25999999999993,United Kingdom,3
1379,14208.0,184,10.0,151.73999999999998,United Kingdom,3
1380,14209.0,11,86.0,2067.130000000001,United Kingdom,0
1381,14210.0,92,101.0,1900.89,United Kingdom,0
1382,14211.0,54,106.0,2208.3,United Kingdom,0
1383,14212.0,31,9.0,1070.48,United Kingdom,0
1384,14213.0,638,-5.0,-1192.2000000000005,United Kingdom,3
1385,14214.0,37,64.0,1000.2299999999996,United Kingdom,0
1386,14215.0,12,107.0,1777.9200000000008,United Kingdom,0
1387,14216.0,17,59.0,1839.3,United Kingdom,0
1388,14217.0,10,93.0,1925.36,United Kingdom,0
1389,14218.0,43,12.0,169.48000000000002,United Kingdom,0
1390,14219.0,212,7.0,89.94,United Kingdom,3
1391,14220.0,189,21.0,632.4,United Kingdom,3
1392,14221.0,43,192.0,3427.849999999999,United Kingdom,1
1393,14222.0,178,41.0,683.17,United Kingdom,3
1394,14223.0,123,59.0,975.23,United Kingdom,0
1395,14224.0,111,118.0,1050.12,United Kingdom,0
1396,14226.0,29,61.0,2201.64,United Kingdom,0
1397,14227.0,27,167.0,3315.710000000002,United Kingdom,0
1398,14229.0,52,37.0,1450.6,United Kingdom,0
1399,14231.0,95,46.0,822.0600000000001,United Kingdom,0
1400,14232.0,43,112.0,2043.9300000000003,United Kingdom,0
1401,14233.0,5,34.0,1447.510000000001,United Kingdom,0
1402,14234.0,22,159.0,775.4600000000004,United Kingdom,0
1403,14235.0,11,78.0,3093.86,United Kingdom,0
1404,14236.0,81,15.0,490.86,United Kingdom,0
1405,14237.0,697,9.0,161.00000000000003,United Kingdom,3
1406,14238.0,327,8.0,146.85,United Kingdom,3
1407,14239.0,44,108.0,2323.5000000000014,United Kingdom,0
1408,14240.0,90,42.0,890.3400000000005,United Kingdom,0
1409,14241.0,95,10.0,213.7,United Kingdom,0
1410,14242.0,235,16.0,280.55,United Kingdom,3
1411,14243.0,92,134.0,2535.8799999999987,United Kingdom,0
1412,14245.0,177,104.0,1677.4799999999998,United Kingdom,3
1413,14246.0,111,75.0,1474.0600000000006,United Kingdom,0
1414,14247.0,190,20.0,136.77,United Kingdom,3
1415,14248.0,319,8.0,302.58,United Kingdom,3
1416,14250.0,31,111.0,1904.05,United Kingdom,0
1417,14251.0,11,78.0,2879.7000000000003,United Kingdom,0
1418,14256.0,255,52.0,935.06,United Kingdom,3
1419,14257.0,52,105.0,3087.27,United Kingdom,0
1420,14258.0,10,110.0,12650.079999999996,United Kingdom,1
1421,14259.0,142,5.0,120.0,United Kingdom,0
1422,14261.0,51,52.0,1163.4499999999998,United Kingdom,0
1423,14262.0,18,143.0,2618.230000000001,United Kingdom,0
1424,14264.0,125,15.0,319.4700000000001,United Kingdom,0
1425,14265.0,110,31.0,530.18,,0
1426,14267.0,3,44.0,1279.0899999999997,United Kingdom,0
1427,14270.0,9,29.0,492.6499999999999,United Kingdom,0
1428,14271.0,226,10.0,112.32000000000002,United Kingdom,3
1429,14272.0,74,33.0,437.96,United Kingdom,0
1430,14273.0,36,29.0,559.9700000000001,United Kingdom,0
1431,14276.0,0,53.0,1019.3899999999996,United Kingdom,0
1432,14277.0,16,222.0,3957.000000000001,France,1
1433,14280.0,197,8.0,134.04,United Kingdom,3
1434,14282.0,20,156.0,3729.340000000004,United Kingdom,0
1435,14284.0,80,30.0,578.4500000000002,United Kingdom,0
1436,14285.0,22,27.0,1910.0100000000004,United Kingdom,0
1437,14286.0,1,275.0,4595.809999999998,United Kingdom,1
1438,14287.0,65,7.0,151.23,United Kingdom,0
1439,14288.0,35,15.0,413.85,United Kingdom,0
1440,14289.0,6,47.0,911.26,United Kingdom,0
1441,14290.0,12,99.0,2307.45,United Kingdom,0
1442,14291.0,32,236.0,3873.2999999999984,United Kingdom,1
1443,14292.0,1,92.0,4819.329999999998,United Kingdom,0
1444,14293.0,148,61.0,1046.5599999999993,United Kingdom,0
1445,14295.0,39,3.0,154.7,United Kingdom,0
1446,14297.0,18,60.0,1284.0599999999995,United Kingdom,0
1447,14298.0,53,1634.0,50862.43999999997,United Kingdom,0
1448,14299.0,0,124.0,2855.3499999999995,United Kingdom,0
1449,14300.0,19,3.0,43.2,United Kingdom,0
1450,14301.0,108,10.0,632.04,United Kingdom,0
1451,14304.0,38,7.0,197.1,United Kingdom,0
1452,14305.0,32,100.0,1803.76,United Kingdom,0
1453,14306.0,52,31.0,2083.42,United Kingdom,0
1454,14307.0,1,180.0,2995.7200000000007,United Kingdom,0
1455,14309.0,29,111.0,2319.6800000000007,United Kingdom,0
1456,14311.0,36,13.0,229.71000000000004,United Kingdom,0
1457,14312.0,37,87.0,1611.5899999999997,United Kingdom,0
1458,14314.0,107,8.0,120.0,United Kingdom,0
1459,14315.0,22,98.0,2456.979999999999,United Kingdom,0
1460,14317.0,183,24.0,508.58,United Kingdom,3
1461,14320.0,39,20.0,343.11,United Kingdom,0
1462,14321.0,11,123.0,1530.749999999999,United Kingdom,0
1463,14323.0,115,31.0,574.2600000000001,United Kingdom,0
1464,14326.0,36,7.0,166.85,United Kingdom,0
1465,14327.0,164,12.0,311.65000000000003,United Kingdom,3
1466,14329.0,18,249.0,4928.740000000004,United Kingdom,1
1467,14331.0,136,28.0,462.66,United Kingdom,0
1468,14332.0,23,26.0,866.3099999999998,United Kingdom,0
1469,14333.0,182,11.0,351.45,United Kingdom,3
1470,14334.0,17,161.0,2539.4600000000005,United Kingdom,0
1471,14335.0,17,63.0,468.26,Germany,0
1472,14336.0,17,90.0,1614.9100000000008,United Kingdom,0
1473,14338.0,197,28.0,554.2199999999999,United Kingdom,3
1474,14339.0,36,10.0,289.91,United Kingdom,0
1475,14340.0,219,6.0,134.7,United Kingdom,3
1476,14341.0,46,128.0,2166.3799999999983,United Kingdom,0
1477,14342.0,22,18.0,607.7100000000002,United Kingdom,0
1478,14344.0,98,71.0,889.9300000000002,United Kingdom,0
1479,14345.0,333,6.0,108.98,United Kingdom,3
1480,14346.0,32,60.0,1021.5800000000002,United Kingdom,0
1481,14348.0,261,18.0,409.57,United Kingdom,3
1482,14349.0,11,31.0,133.50000000000006,United Kingdom,0
1483,14350.0,68,15.0,258.7,United Kingdom,0
1484,14351.0,165,1.0,51.0,United Kingdom,3
1485,14352.0,37,47.0,1078.96,United Kingdom,0
1486,14353.0,127,6.0,90.6,United Kingdom,0
1487,14354.0,90,9.0,163.62,United Kingdom,0
1488,14355.0,454,11.0,174.4,United Kingdom,3
1489,14356.0,61,28.0,666.9399999999999,United Kingdom,0
1490,14357.0,44,41.0,225.77000000000007,United Kingdom,0
1491,14359.0,20,52.0,882.5800000000002,United Kingdom,0
1492,14360.0,121,118.0,2128.23,United Kingdom,0
1493,14362.0,23,41.0,161.20000000000002,United Kingdom,0
1494,14364.0,5,69.0,3717.349999999999,United Kingdom,0
1495,14367.0,22,515.0,9167.820000000009,United Kingdom,1
1496,14368.0,320,8.0,155.00000000000003,United Kingdom,3
1497,14371.0,296,4.0,100.5,United Kingdom,3
1498,14373.0,359,4.0,76.55,United Kingdom,3
1499,14375.0,157,75.0,257.67999999999995,United Kingdom,0
1500,14377.0,263,11.0,617.05,United Kingdom,3
1501,14379.0,45,46.0,348.1,United Kingdom,0
1502,14381.0,53,56.0,202.6800000000001,United Kingdom,0
1503,14382.0,27,131.0,626.07,United Kingdom,0
1504,14383.0,164,59.0,1247.6899999999998,United Kingdom,0
1505,14385.0,10,14.0,202.11,United Kingdom,0
1506,14386.0,297,7.0,142.4,United Kingdom,3
1507,14387.0,75,140.0,1770.5600000000013,United Kingdom,0
1508,14388.0,11,181.0,3172.040000000002,United Kingdom,0
1509,14389.0,33,28.0,999.7199999999998,United Kingdom,0
1510,14390.0,5,281.0,4592.470000000003,United Kingdom,1
1511,14393.0,218,5.0,67.94999999999999,United Kingdom,3
1512,14395.0,46,347.0,3471.9100000000008,United Kingdom,1
1513,14396.0,214,73.0,487.99,United Kingdom,3
